,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
719,Nordeste,PI,,22,,,,2023-01-27,4,3273227.0,420800,0,8058,0,,,
720,Nordeste,PI,,22,,,,2023-01-28,4,3273227.0,420800,0,8058,0,,,
721,Nordeste,PI,,22,,,,2023-01-29,5,3273227.0,420800,0,8058,0,,,
722,Nordeste,PI,,22,,,,2023-01-30,5,3273227.0,420800,0,8058,0,,,
723,Nordeste,PI,,22,,,,2023-01-31,5,3273227.0,420800,0,8058,0,,,
724,Nordeste,PI,,22,,,,2023-02-01,5,3273227.0,422372,1572,8062,4,,,
725,Nordeste,PI,,22,,,,2023-02-02,5,3273227.0,422372,0,8062,0,,,
726,Nordeste,PI,,22,,,,2023-02-03,5,3273227.0,422372,0,8062,0,,,
727,Nordeste,PI,,22,,,,2023-02-04,5,3273227.0,422372,0,8062,0,,,
728,Nordeste,PI,,22,,,,2023-02-05,6,3273227.0,422372,0,8062,0,,,
729,Nordeste,PI,,22,,,,2023-02-06,6,3273227.0,422372,0,8062,0,,,
730,Nordeste,PI,,22,,,,2023-02-07,6,3273227.0,422372,0,8062,0,,,
731,Nordeste,PI,,22,,,,2023-02-08,6,3273227.0,423785,1413,8065,3,,,
732,Nordeste,PI,,22,,,,2023-02-09,6,3273227.0,423785,0,8065,0,,,
733,Nordeste,PI,,22,,,,2023-02-10,6,3273227.0,423785,0,8065,0,,,
734,Nordeste,PI,,22,,,,2023-02-11,6,3273227.0,423785,0,8065,0,,,
735,Nordeste,PI,,22,,,,2023-02-12,7,3273227.0,423785,0,8065,0,,,
736,Nordeste,PI,,22,,,,2023-02-13,7,3273227.0,423785,0,8065,0,,,
737,Nordeste,PI,,22,,,,2023-02-14,7,3273227.0,423785,0,8065,0,,,
738,Nordeste,PI,,22,,,,2023-02-15,7,3273227.0,424776,991,8067,2,,,
739,Nordeste,PI,,22,,,,2023-02-16,7,3273227.0,424776,0,8067,0,,,
740,Nordeste,PI,,22,,,,2023-02-17,7,3273227.0,424776,0,8067,0,,,
741,Nordeste,PI,,22,,,,2023-02-18,7,3273227.0,424776,0,8067,0,,,
742,Nordeste,PI,,22,,,,2023-02-19,8,3273227.0,424776,0,8067,0,,,
743,Nordeste,PI,,22,,,,2023-02-20,8,3273227.0,424776,0,8067,0,,,
744,Nordeste,PI,,22,,,,2023-02-21,8,3273227.0,424776,0,8067,0,,,
745,Nordeste,PI,,22,,,,2023-02-22,8,3273227.0,424866,90,8354,287,,,
746,Nordeste,PI,,22,,,,2023-02-23,8,3273227.0,424866,0,8354,0,,,
747,Nordeste,PI,,22,,,,2023-02-24,8,3273227.0,424866,0,8354,0,,,
748,Nordeste,PI,,22,,,,2023-02-25,8,3273227.0,424866,0,8354,0,,,
749,Nordeste,PI,,22,,,,2023-02-26,9,3273227.0,424866,0,8354,0,,,
750,Nordeste,PI,,22,,,,2023-02-27,9,3273227.0,424866,0,8354,0,,,
751,Nordeste,PI,,22,,,,2023-02-28,9,3273227.0,424866,0,8354,0,,,
752,Nordeste,PI,,22,,,,2023-03-01,9,3273227.0,424866,0,8354,0,,,
753,Nordeste,PI,,22,,,,2023-03-02,9,3273227.0,424866,0,8354,0,,,
754,Nordeste,PI,,22,,,,2023-03-03,9,3273227.0,424866,0,8354,0,,,
755,Nordeste,PI,,22,,,,2023-03-04,9,3273227.0,424866,0,8354,0,,,
756,Nordeste,PI,,22,,,,2023-03-05,10,3273227.0,424866,0,8354,0,,,
757,Nordeste,PI,,22,,,,2023-03-06,10,3273227.0,424866,0,8354,0,,,
758,Nordeste,PI,,22,,,,2023-03-07,10,3273227.0,424866,0,8354,0,,,
759,Nordeste,PI,,22,,,,2023-03-08,10,3273227.0,424866,0,8354,0,,,
760,Nordeste,PI,,22,,,,2023-03-09,10,3273227.0,424866,0,8354,0,,,
761,Nordeste,PI,,22,,,,2023-03-10,10,3273227.0,424866,0,8354,0,,,
762,Nordeste,PI,,22,,,,2023-03-11,10,3273227.0,426857,1991,8358,4,,,
763,Nordeste,PI,,22,,,,2023-03-12,11,3273227.0,426857,0,8358,0,,,
764,Nordeste,PI,,22,,,,2023-03-13,11,3273227.0,426857,0,8358,0,,,
765,Nordeste,PI,,22,,,,2023-03-14,11,3273227.0,426857,0,8358,0,,,
766,Nordeste,PI,,22,,,,2023-03-15,11,3273227.0,426857,0,8358,0,,,
767,Nordeste,PI,,22,,,,2023-03-16,11,3273227.0,426857,0,8358,0,,,
768,Nordeste,PI,,22,,,,2023-03-17,11,3273227.0,426857,0,8358,0,,,
769,Nordeste,PI,,22,,,,2023-03-18,11,3273227.0,428022,1165,8359,1,,,
770,Nordeste,CE,,23,,,,2023-01-01,1,9132078.0,1437171,0,28067,0,,,
771,Nordeste,CE,,23,,,,2023-01-02,1,9132078.0,1437986,815,28066,-1,,,
772,Nordeste,CE,,23,,,,2023-01-03,1,9132078.0,1438790,804,28067,1,,,
773,Nordeste,CE,,23,,,,2023-01-04,1,9132078.0,1440131,1341,28068,1,,,
774,Nordeste,CE,,23,,,,2023-01-05,1,9132078.0,1440672,541,28071,3,,,
775,Nordeste,CE,,23,,,,2023-01-06,1,9132078.0,1441397,725,28075,4,,,
776,Nordeste,CE,,23,,,,2023-01-07,1,9132078.0,1441891,494,28077,2,,,
777,Nordeste,CE,,23,,,,2023-01-08,2,9132078.0,1441891,0,28077,0,,,
778,Nordeste,CE,,23,,,,2023-01-09,2,9132078.0,1442020,129,28077,0,,,
779,Nordeste,CE,,23,,,,2023-01-10,2,9132078.0,1442739,719,28078,1,,,
780,Nordeste,CE,,23,,,,2023-01-11,2,9132078.0,1443335,596,28081,3,,,
781,Nordeste,CE,,23,,,,2023-01-12,2,9132078.0,1443335,0,28081,0,,,
782,Nordeste,CE,,23,,,,2023-01-13,2,9132078.0,1444327,992,28081,0,,,
783,Nordeste,CE,,23,,,,2023-01-14,2,9132078.0,1444852,525,28082,1,,,
784,Nordeste,CE,,23,,,,2023-01-15,3,9132078.0,1444852,0,28082,0,,,
785,Nordeste,CE,,23,,,,2023-01-16,3,9132078.0,1444985,133,28083,1,,,
786,Nordeste,CE,,23,,,,2023-01-17,3,9132078.0,1445489,504,28087,4,,,
787,Nordeste,CE,,23,,,,2023-01-18,3,9132078.0,1445895,406,28089,2,,,
788,Nordeste,CE,,23,,,,2023-01-19,3,9132078.0,1446247,352,28091,2,,,
789,Nordeste,CE,,23,,,,2023-01-20,3,9132078.0,1446481,234,28091,0,,,
790,Nordeste,CE,,23,,,,2023-01-21,3,9132078.0,1446481,0,28091,0,,,
791,Nordeste,CE,,23,,,,2023-01-22,4,9132078.0,1446481,0,28091,0,,,
792,Nordeste,CE,,23,,,,2023-01-23,4,9132078.0,1446749,268,28095,4,,,
793,Nordeste,CE,,23,,,,2023-01-24,4,9132078.0,1447067,318,28097,2,,,
794,Nordeste,CE,,23,,,,2023-01-25,4,9132078.0,1447435,368,28097,0,,,
795,Nordeste,CE,,23,,,,2023-01-26,4,9132078.0,1447793,358,28097,0,,,
796,Nordeste,CE,,23,,,,2023-01-27,4,9132078.0,1448088,295,28100,3,,,
797,Nordeste,CE,,23,,,,2023-01-28,4,9132078.0,1448088,0,28100,0,,,
798,Nordeste,CE,,23,,,,2023-01-29,5,9132078.0,1448088,0,28100,0,,,
799,Nordeste,CE,,23,,,,2023-01-30,5,9132078.0,1448447,359,28107,7,,,
800,Nordeste,CE,,23,,,,2023-01-31,5,9132078.0,1448802,355,28107,0,,,
801,Nordeste,CE,,23,,,,2023-02-01,5,9132078.0,1448966,164,28110,3,,,
802,Nordeste,CE,,23,,,,2023-02-02,5,9132078.0,1449308,342,28110,0,,,
803,Nordeste,CE,,23,,,,2023-02-03,5,9132078.0,1449476,168,28110,0,,,
804,Nordeste,CE,,23,,,,2023-02-04,5,9132078.0,1449476,0,28110,0,,,
805,Nordeste,CE,,23,,,,2023-02-05,6,9132078.0,1449476,0,28110,0,,,
806,Nordeste,CE,,23,,,,2023-02-06,6,9132078.0,1449606,130,28110,0,,,
807,Nordeste,CE,,23,,,,2023-02-07,6,9132078.0,1449844,238,28113,3,,,
808,Nordeste,CE,,23,,,,2023-02-08,6,9132078.0,1450004,160,28114,1,,,
809,Nordeste,CE,,23,,,,2023-02-09,6,9132078.0,1450221,217,28114,0,,,
810,Nordeste,CE,,23,,,,2023-02-10,6,9132078.0,1450485,264,28114,0,,,
811,Nordeste,CE,,23,,,,2023-02-11,6,9132078.0,1450485,0,28114,0,,,
812,Nordeste,CE,,23,,,,2023-02-12,7,9132078.0,1450485,0,28114,0,,,
813,Nordeste,CE,,23,,,,2023-02-13,7,9132078.0,1450769,284,28114,0,,,
814,Nordeste,CE,,23,,,,2023-02-14,7,9132078.0,1451012,243,28114,0,,,
815,Nordeste,CE,,23,,,,2023-02-15,7,9132078.0,1451180,168,28114,0,,,
816,Nordeste,CE,,23,,,,2023-02-16,7,9132078.0,1451461,281,28114,0,,,
817,Nordeste,CE,,23,,,,2023-02-17,7,9132078.0,1451614,153,28113,-1,,,
818,Nordeste,CE,,23,,,,2023-02-18,7,9132078.0,1451614,0,28113,0,,,
819,Nordeste,CE,,23,,,,2023-02-19,8,9132078.0,1451614,0,28113,0,,,
820,Nordeste,CE,,23,,,,2023-02-20,8,9132078.0,1451614,0,28113,0,,,
821,Nordeste,CE,,23,,,,2023-02-21,8,9132078.0,1451614,0,28113,0,,,
822,Nordeste,CE,,23,,,,2023-02-22,8,9132078.0,1451896,282,28113,0,,,
823,Nordeste,CE,,23,,,,2023-02-23,8,9132078.0,1451953,57,28114,1,,,
824,Nordeste,CE,,23,,,,2023-02-24,8,9132078.0,1451953,0,28114,0,,,
825,Nordeste,CE,,23,,,,2023-02-25,8,9132078.0,1451953,0,28114,0,,,
826,Nordeste,CE,,23,,,,2023-02-26,9,9132078.0,1451953,0,28114,0,,,
827,Nordeste,CE,,23,,,,2023-02-27,9,9132078.0,1452395,442,28114,0,,,
828,Nordeste,CE,,23,,,,2023-02-28,9,9132078.0,1452395,0,28114,0,,,
829,Nordeste,CE,,23,,,,2023-03-01,9,9132078.0,1453193,798,28152,38,,,
830,Nordeste,CE,,23,,,,2023-03-02,9,9132078.0,1453572,379,28157,5,,,
831,Nordeste,CE,,23,,,,2023-03-03,9,9132078.0,1453572,0,28157,0,,,
832,Nordeste,CE,,23,,,,2023-03-04,9,9132078.0,1453417,-155,28157,0,,,
833,Nordeste,CE,,23,,,,2023-03-05,10,9132078.0,1453417,0,28157,0,,,
834,Nordeste,CE,,23,,,,2023-03-06,10,9132078.0,1453417,0,28157,0,,,
835,Nordeste,CE,,23,,,,2023-03-07,10,9132078.0,1453417,0,28157,0,,,
836,Nordeste,CE,,23,,,,2023-03-08,10,9132078.0,1453417,0,28157,0,,,
837,Nordeste,CE,,23,,,,2023-03-09,10,9132078.0,1453417,0,28157,0,,,
838,Nordeste,CE,,23,,,,2023-03-10,10,9132078.0,1453417,0,28157,0,,,
839,Nordeste,CE,,23,,,,2023-03-11,10,9132078.0,1455149,1732,28156,-1,,,
840,Nordeste,CE,,23,,,,2023-03-12,11,9132078.0,1455149,0,28156,0,,,
841,Nordeste,CE,,23,,,,2023-03-13,11,9132078.0,1455149,0,28156,0,,,
842,Nordeste,CE,,23,,,,2023-03-14,11,9132078.0,1455149,0,28156,0,,,
843,Nordeste,CE,,23,,,,2023-03-15,11,9132078.0,1455149,0,28156,0,,,
844,Nordeste,CE,,23,,,,2023-03-16,11,9132078.0,1455149,0,28156,0,,,
845,Nordeste,CE,,23,,,,2023-03-17,11,9132078.0,1455149,0,28156,0,,,
846,Nordeste,CE,,23,,,,2023-03-18,11,9132078.0,1456442,1293,28157,1,,,
847,Nordeste,RN,,24,,,,2023-01-01,1,3506853.0,582618,0,8689,0,,,
848,Nordeste,RN,,24,,,,2023-01-02,1,3506853.0,582723,105,8689,0,,,
849,Nordeste,RN,,24,,,,2023-01-03,1,3506853.0,582834,111,8692,3,,,
850,Nordeste,RN,,24,,,,2023-01-04,1,3506853.0,583037,203,8692,0,,,
851,Nordeste,RN,,24,,,,2023-01-05,1,3506853.0,583194,157,8693,1,,,
852,Nordeste,RN,,24,,,,2023-01-06,1,3506853.0,583194,0,8693,0,,,
853,Nordeste,RN,,24,,,,2023-01-07,1,3506853.0,583194,0,8693,0,,,
854,Nordeste,RN,,24,,,,2023-01-08,2,3506853.0,583194,0,8693,0,,,
855,Nordeste,RN,,24,,,,2023-01-09,2,3506853.0,583321,127,8693,0,,,
856,Nordeste,RN,,24,,,,2023-01-10,2,3506853.0,583478,157,8694,1,,,
857,Nordeste,RN,,24,,,,2023-01-11,2,3506853.0,583578,100,8694,0,,,
858,Nordeste,RN,,24,,,,2023-01-12,2,3506853.0,583657,79,8695,1,,,
859,Nordeste,RN,,24,,,,2023-01-13,2,3506853.0,583765,108,8695,0,,,
860,Nordeste,RN,,24,,,,2023-01-14,2,3506853.0,583765,0,8695,0,,,
861,Nordeste,RN,,24,,,,2023-01-15,3,3506853.0,583765,0,8695,0,,,
862,Nordeste,RN,,24,,,,2023-01-16,3,3506853.0,583863,98,8696,1,,,
863,Nordeste,RN,,24,,,,2023-01-17,3,3506853.0,583975,112,8698,2,,,
864,Nordeste,RN,,24,,,,2023-01-18,3,3506853.0,584059,84,8698,0,,,
865,Nordeste,RN,,24,,,,2023-01-19,3,3506853.0,584108,49,8699,1,,,
866,Nordeste,RN,,24,,,,2023-01-20,3,3506853.0,584163,55,8700,1,,,
867,Nordeste,RN,,24,,,,2023-01-21,3,3506853.0,584163,0,8700,0,,,
868,Nordeste,RN,,24,,,,2023-01-22,4,3506853.0,584163,0,8700,0,,,
869,Nordeste,RN,,24,,,,2023-01-23,4,3506853.0,584245,82,8700,0,,,
870,Nordeste,RN,,24,,,,2023-01-24,4,3506853.0,584277,32,8703,3,,,
871,Nordeste,RN,,24,,,,2023-01-25,4,3506853.0,584354,77,8705,2,,,
872,Nordeste,RN,,24,,,,2023-01-26,4,3506853.0,584398,44,8705,0,,,
873,Nordeste,RN,,24,,,,2023-01-27,4,3506853.0,584491,93,8705,0,,,
874,Nordeste,RN,,24,,,,2023-01-28,4,3506853.0,584491,0,8705,0,,,
875,Nordeste,RN,,24,,,,2023-01-29,5,3506853.0,584491,0,8705,0,,,
876,Nordeste,RN,,24,,,,2023-01-30,5,3506853.0,584596,105,8706,1,,,
877,Nordeste,RN,,24,,,,2023-01-31,5,3506853.0,584688,92,8706,0,,,
878,Nordeste,RN,,24,,,,2023-02-01,5,3506853.0,584751,63,8706,0,,,
879,Nordeste,RN,,24,,,,2023-02-02,5,3506853.0,584794,43,8707,1,,,
880,Nordeste,RN,,24,,,,2023-02-03,5,3506853.0,584870,76,8707,0,,,
881,Nordeste,RN,,24,,,,2023-02-04,5,3506853.0,584870,0,8707,0,,,
882,Nordeste,RN,,24,,,,2023-02-05,6,3506853.0,584870,0,8707,0,,,
883,Nordeste,RN,,24,,,,2023-02-06,6,3506853.0,584899,29,8707,0,,,
884,Nordeste,RN,,24,,,,2023-02-07,6,3506853.0,584966,67,8710,3,,,
885,Nordeste,RN,,24,,,,2023-02-08,6,3506853.0,585057,91,8710,0,,,
886,Nordeste,RN,,24,,,,2023-02-09,6,3506853.0,585180,123,8710,0,,,
887,Nordeste,RN,,24,,,,2023-02-10,6,3506853.0,585241,61,8711,1,,,
888,Nordeste,RN,,24,,,,2023-02-11,6,3506853.0,585241,0,8711,0,,,
889,Nordeste,RN,,24,,,,2023-02-12,7,3506853.0,585241,0,8711,0,,,
890,Nordeste,RN,,24,,,,2023-02-13,7,3506853.0,585270,29,8711,0,,,
891,Nordeste,RN,,24,,,,2023-02-14,7,3506853.0,585287,17,8711,0,,,
892,Nordeste,RN,,24,,,,2023-02-15,7,3506853.0,585401,114,8711,0,,,
893,Nordeste,RN,,24,,,,2023-02-16,7,3506853.0,585429,28,8712,1,,,
894,Nordeste,RN,,24,,,,2023-02-17,7,3506853.0,585447,18,8712,0,,,
895,Nordeste,RN,,24,,,,2023-02-18,7,3506853.0,585447,0,8712,0,,,
896,Nordeste,RN,,24,,,,2023-02-19,8,3506853.0,585447,0,8712,0,,,
897,Nordeste,RN,,24,,,,2023-02-20,8,3506853.0,585447,0,8712,0,,,
898,Nordeste,RN,,24,,,,2023-02-21,8,3506853.0,585447,0,8712,0,,,
899,Nordeste,RN,,24,,,,2023-02-22,8,3506853.0,585447,0,8712,0,,,
900,Nordeste,RN,,24,,,,2023-02-23,8,3506853.0,585585,138,8715,3,,,
901,Nordeste,RN,,24,,,,2023-02-24,8,3506853.0,585727,142,8715,0,,,
902,Nordeste,RN,,24,,,,2023-02-25,8,3506853.0,585727,0,8715,0,,,
903,Nordeste,RN,,24,,,,2023-02-26,9,3506853.0,585727,0,8715,0,,,
904,Nordeste,RN,,24,,,,2023-02-27,9,3506853.0,585806,79,8715,0,,,
905,Nordeste,RN,,24,,,,2023-02-28,9,3506853.0,585861,55,8715,0,,,
906,Nordeste,RN,,24,,,,2023-03-01,9,3506853.0,585883,22,8715,0,,,
907,Nordeste,RN,,24,,,,2023-03-02,9,3506853.0,585897,14,8715,0,,,
908,Nordeste,RN,,24,,,,2023-03-03,9,3506853.0,585935,38,8715,0,,,
909,Nordeste,RN,,24,,,,2023-03-04,9,3506853.0,585935,0,8715,0,,,
910,Nordeste,RN,,24,,,,2023-03-05,10,3506853.0,585935,0,8715,0,,,
911,Nordeste,RN,,24,,,,2023-03-06,10,3506853.0,585935,0,8715,0,,,
912,Nordeste,RN,,24,,,,2023-03-07,10,3506853.0,585935,0,8715,0,,,
913,Nordeste,RN,,24,,,,2023-03-08,10,3506853.0,585935,0,8715,0,,,
914,Nordeste,RN,,24,,,,2023-03-09,10,3506853.0,585935,0,8715,0,,,
915,Nordeste,RN,,24,,,,2023-03-10,10,3506853.0,585935,0,8715,0,,,
916,Nordeste,RN,,24,,,,2023-03-11,10,3506853.0,586298,363,8716,1,,,
917,Nordeste,RN,,24,,,,2023-03-12,11,3506853.0,586298,0,8716,0,,,
918,Nordeste,RN,,24,,,,2023-03-13,11,3506853.0,586298,0,8716,0,,,
919,Nordeste,RN,,24,,,,2023-03-14,11,3506853.0,586298,0,8716,0,,,
920,Nordeste,RN,,24,,,,2023-03-15,11,3506853.0,586298,0,8716,0,,,
921,Nordeste,RN,,24,,,,2023-03-16,11,3506853.0,586298,0,8716,0,,,
922,Nordeste,RN,,24,,,,2023-03-17,11,3506853.0,586298,0,8716,0,,,
923,Nordeste,RN,,24,,,,2023-03-18,11,3506853.0,586436,138,8716,0,,,
924,Nordeste,PB,,25,,,,2023-01-01,1,4018127.0,700127,0,10525,0,,,
925,Nordeste,PB,,25,,,,2023-01-02,1,4018127.0,700650,523,10527,2,,,
926,Nordeste,PB,,25,,,,2023-01-03,1,4018127.0,700656,6,10528,1,,,
927,Nordeste,PB,,25,,,,2023-01-04,1,4018127.0,701083,427,10531,3,,,
928,Nordeste,PB,,25,,,,2023-01-05,1,4018127.0,701449,366,10534,3,,,
929,Nordeste,PB,,25,,,,2023-01-06,1,4018127.0,701850,401,10536,2,,,
930,Nordeste,PB,,25,,,,2023-01-07,1,4018127.0,702204,354,10536,0,,,
931,Nordeste,PB,,25,,,,2023-01-08,2,4018127.0,702346,142,10536,0,,,
932,Nordeste,PB,,25,,,,2023-01-09,2,4018127.0,702379,33,10536,0,,,
933,Nordeste,PB,,25,,,,2023-01-10,2,4018127.0,702386,7,10537,1,,,
934,Nordeste,PB,,25,,,,2023-01-11,2,4018127.0,702568,182,10537,0,,,
935,Nordeste,PB,,25,,,,2023-01-12,2,4018127.0,702729,161,10537,0,,,
936,Nordeste,PB,,25,,,,2023-01-13,2,4018127.0,702893,164,10537,0,,,
937,Nordeste,PB,,25,,,,2023-01-14,2,4018127.0,703142,249,10537,0,,,
938,Nordeste,PB,,25,,,,2023-01-15,3,4018127.0,703259,117,10537,0,,,
939,Nordeste,PB,,25,,,,2023-01-16,3,4018127.0,703265,6,10537,0,,,
940,Nordeste,PB,,25,,,,2023-01-17,3,4018127.0,702893,-372,10538,1,,,
941,Nordeste,PB,,25,,,,2023-01-18,3,4018127.0,703409,516,10539,1,,,
942,Nordeste,PB,,25,,,,2023-01-19,3,4018127.0,703539,130,10540,1,,,
943,Nordeste,PB,,25,,,,2023-01-20,3,4018127.0,703683,144,10540,0,,,
944,Nordeste,PB,,25,,,,2023-01-21,3,4018127.0,703812,129,10540,0,,,
945,Nordeste,PB,,25,,,,2023-01-22,4,4018127.0,703834,22,10540,0,,,
946,Nordeste,PB,,25,,,,2023-01-23,4,4018127.0,703834,0,10540,0,,,
947,Nordeste,PB,,25,,,,2023-01-24,4,4018127.0,705436,1602,10540,0,,,
948,Nordeste,PB,,25,,,,2023-01-25,4,4018127.0,705438,2,10540,0,,,
949,Nordeste,PB,,25,,,,2023-01-26,4,4018127.0,705438,0,10540,0,,,
950,Nordeste,PB,,25,,,,2023-01-27,4,4018127.0,706351,913,10540,0,,,
951,Nordeste,PB,,25,,,,2023-01-28,4,4018127.0,706431,80,10540,0,,,
952,Nordeste,PB,,25,,,,2023-01-29,5,4018127.0,706480,49,10540,0,,,
953,Nordeste,PB,,25,,,,2023-01-30,5,4018127.0,706483,3,10540,0,,,
954,Nordeste,PB,,25,,,,2023-01-31,5,4018127.0,706491,8,10540,0,,,
955,Nordeste,PB,,25,,,,2023-02-01,5,4018127.0,706550,59,10540,0,,,
956,Nordeste,PB,,25,,,,2023-02-02,5,4018127.0,706550,0,10540,0,,,
957,Nordeste,PB,,25,,,,2023-02-03,5,4018127.0,706550,0,10540,0,,,
958,Nordeste,PB,,25,,,,2023-02-04,5,4018127.0,706704,154,10540,0,,,
959,Nordeste,PB,,25,,,,2023-02-05,6,4018127.0,706806,102,10541,1,,,
960,Nordeste,PB,,25,,,,2023-02-06,6,4018127.0,706806,0,10541,0,,,
961,Nordeste,PB,,25,,,,2023-02-07,6,4018127.0,706826,20,10541,0,,,
962,Nordeste,PB,,25,,,,2023-02-08,6,4018127.0,706930,104,10541,0,,,
963,Nordeste,PB,,25,,,,2023-02-09,6,4018127.0,706935,5,10541,0,,,
964,Nordeste,PB,,25,,,,2023-02-10,6,4018127.0,707076,141,10541,0,,,
965,Nordeste,PB,,25,,,,2023-02-11,6,4018127.0,707149,73,10541,0,,,
966,Nordeste,PB,,25,,,,2023-02-12,7,4018127.0,707157,8,10541,0,,,
967,Nordeste,PB,,25,,,,2023-02-13,7,4018127.0,707165,8,10541,0,,,
968,Nordeste,PB,,25,,,,2023-02-14,7,4018127.0,707168,3,10541,0,,,
969,Nordeste,PB,,25,,,,2023-02-15,7,4018127.0,707288,120,10541,0,,,
970,Nordeste,PB,,25,,,,2023-02-16,7,4018127.0,707339,51,10541,0,,,
971,Nordeste,PB,,25,,,,2023-02-17,7,4018127.0,707384,45,10541,0,,,
972,Nordeste,PB,,25,,,,2023-02-18,7,4018127.0,707424,40,10541,0,,,
973,Nordeste,PB,,25,,,,2023-02-19,8,4018127.0,707476,52,10541,0,,,
974,Nordeste,PB,,25,,,,2023-02-20,8,4018127.0,707476,0,10541,0,,,
975,Nordeste,PB,,25,,,,2023-02-21,8,4018127.0,707478,2,10541,0,,,
976,Nordeste,PB,,25,,,,2023-02-22,8,4018127.0,707490,12,10541,0,,,
977,Nordeste,PB,,25,,,,2023-02-23,8,4018127.0,707496,6,10541,0,,,
978,Nordeste,PB,,25,,,,2023-02-24,8,4018127.0,707529,33,10541,0,,,
979,Nordeste,PB,,25,,,,2023-02-25,8,4018127.0,707529,0,10541,0,,,
980,Nordeste,PB,,25,,,,2023-02-26,9,4018127.0,707529,0,10541,0,,,
981,Nordeste,PB,,25,,,,2023-02-27,9,4018127.0,707617,88,10541,0,,,
982,Nordeste,PB,,25,,,,2023-02-28,9,4018127.0,707680,63,10541,0,,,
983,Nordeste,PB,,25,,,,2023-03-01,9,4018127.0,707688,8,10541,0,,,
984,Nordeste,PB,,25,,,,2023-03-02,9,4018127.0,707743,55,10542,1,,,
985,Nordeste,PB,,25,,,,2023-03-03,9,4018127.0,707743,0,10542,0,,,
986,Nordeste,PB,,25,,,,2023-03-04,9,4018127.0,707854,111,10542,0,,,
987,Nordeste,PB,,25,,,,2023-03-05,10,4018127.0,707854,0,10542,0,,,
988,Nordeste,PB,,25,,,,2023-03-06,10,4018127.0,707854,0,10542,0,,,
989,Nordeste,PB,,25,,,,2023-03-07,10,4018127.0,707854,0,10542,0,,,
990,Nordeste,PB,,25,,,,2023-03-08,10,4018127.0,707854,0,10542,0,,,
991,Nordeste,PB,,25,,,,2023-03-09,10,4018127.0,707854,0,10542,0,,,
992,Nordeste,PB,,25,,,,2023-03-10,10,4018127.0,707854,0,10542,0,,,
993,Nordeste,PB,,25,,,,2023-03-11,10,4018127.0,708202,348,10541,-1,,,
994,Nordeste,PB,,25,,,,2023-03-12,11,4018127.0,708202,0,10541,0,,,
995,Nordeste,PB,,25,,,,2023-03-13,11,4018127.0,708202,0,10541,0,,,
996,Nordeste,PB,,25,,,,2023-03-14,11,4018127.0,708202,0,10541,0,,,
997,Nordeste,PB,,25,,,,2023-03-15,11,4018127.0,708202,0,10541,0,,,
998,Nordeste,PB,,25,,,,2023-03-16,11,4018127.0,708202,0,10541,0,,,
999,Nordeste,PB,,25,,,,2023-03-17,11,4018127.0,708202,0,10541,0,,,
1000,Nordeste,PB,,25,,,,2023-03-18,11,4018127.0,708471,269,10542,1,,,
1001,Nordeste,PE,,26,,,,2023-01-01,1,9557071.0,1122935,0,22579,0,,,
1002,Nordeste,PE,,26,,,,2023-01-02,1,9557071.0,1123596,661,22579,0,,,
1003,Nordeste,PE,,26,,,,2023-01-03,1,9557071.0,1124279,683,22583,4,,,
1004,Nordeste,PE,,26,,,,2023-01-04,1,9557071.0,1125192,913,22583,0,,,
1005,Nordeste,PE,,26,,,,2023-01-05,1,9557071.0,1126374,1182,22589,6,,,
1006,Nordeste,PE,,26,,,,2023-01-06,1,9557071.0,1127631,1257,22595,6,,,
1007,Nordeste,PE,,26,,,,2023-01-07,1,9557071.0,1127631,0,22595,0,,,
1008,Nordeste,PE,,26,,,,2023-01-08,2,9557071.0,1127631,0,22595,0,,,
1009,Nordeste,PE,,26,,,,2023-01-09,2,9557071.0,1129209,1578,22602,7,,,
1010,Nordeste,PE,,26,,,,2023-01-10,2,9557071.0,1129947,738,22604,2,,,
1011,Nordeste,PE,,26,,,,2023-01-11,2,9557071.0,1131034,1087,22604,0,,,
1012,Nordeste,PE,,26,,,,2023-01-12,2,9557071.0,1132110,1076,22606,2,,,
1013,Nordeste,PE,,26,,,,2023-01-13,2,9557071.0,1133169,1059,22606,0,,,
1014,Nordeste,PE,,26,,,,2023-01-14,2,9557071.0,1133169,0,22606,0,,,
1015,Nordeste,PE,,26,,,,2023-01-15,3,9557071.0,1133169,0,22606,0,,,
1016,Nordeste,PE,,26,,,,2023-01-16,3,9557071.0,1134439,1270,22615,9,,,
1017,Nordeste,PE,,26,,,,2023-01-17,3,9557071.0,1135373,934,22616,1,,,
1018,Nordeste,PE,,26,,,,2023-01-18,3,9557071.0,1136456,1083,22618,2,,,
1019,Nordeste,PE,,26,,,,2023-01-19,3,9557071.0,1137555,1099,22619,1,,,
1020,Nordeste,PE,,26,,,,2023-01-20,3,9557071.0,1138859,1304,22620,1,,,
1021,Nordeste,PE,,26,,,,2023-01-21,3,9557071.0,1138859,0,22620,0,,,
1022,Nordeste,PE,,26,,,,2023-01-22,4,9557071.0,1138859,0,22620,0,,,
1023,Nordeste,PE,,26,,,,2023-01-23,4,9557071.0,1140452,1593,22623,3,,,
